57799	There is a constant flow of traffic on this road.
57800	This avenue is wide but not very long.
57814	Can you obtain this rare book for me?
57820	This bird can imitate the human voice.
57823	This bird's large wings enable it to fly very fast.
57826	This survey is too long to finish quickly.
57827	Do you have any sightseeing tours of this town?
57832	This town is dear to us.
57834	This town isn't lively.
57835	This is a gorgeous town.
57847	Everyone in the city appears to be constantly on the go.
57850	Our city's transport problems are minor when measured against capitals like London and New York.
57851	The climate of this town is so mild that the thermometer seldom rises to thirty degrees, even in midsummer.
57852	Do you have a sightseeing brochure for this town?
57857	Some parts of this city are very ugly.
57865	The frequency of crime in the town is high.
57867	How many times a week do they collect garbage in this town?
57869	This town gave birth to several great men.
57874	This deposit bears three percent interest.
57876	Can you validate this parking ticket?
57878	Keep this insect alive.
57883	The price of this used car is reasonable.
57895	Quite a few people were killed on the cold wave that hit this area.
57896	A cold wave hit this district.
57897	This district forms a basin.
57900	This area is rich in marine products.
57901	Do you have any regional dishes?
57903	Typhoons are frequent in this region.
57905	At this point the sea narrows into a strait.
57906	From this point the climb suddenly became steep.
57910	The sole equality on earth is death.
57911	This part of the land belongs to my stepmother.
57912	This area has been considerably built up of late.
57917	Every person in this community is like a cell in the immune system of a healthy human body.
57918	This has been designated a conservation area.
57919	This district is notorious for air pollution.
57929	Detailed maps of this area have not been drawn.
57930	Unemployment in this part of the country is virtually nonexistent.
57934	This district is free from environmental pollution.
57942	Hunting is prohibited in this area.
57948	This man was charged with theft.
57950	I'll answer for this man's honesty.
57952	This paragraph is vague.
57953	From this point we go on to an even more detailed examination of the concept of repression.
57954	This heating system burns oil.
57955	This group passes out information on such things as travel and health care, and encourages its members to vote on issues that affect this age group such as legislation regulating the insurance industry, medical care and housing.
57956	This expedition will be expensive.
57961	This word is difficult to pronounce.
57963	How do you pronounce this word?
57969	Do you know how to pronounce this word?
57982	What is all the fuss about?
57983	There is a fairly small number of students at this university.
57995	Where do you put the garbage in this kitchen?
57997	With the token they could only go to the company shop and buy food or clothing from that shop.
57999	The oranges in this bag are rotten.
58015	This noise is something which I refuse to put up with.
58018	This noise is annoying.
58021	I can't tolerate this noise any longer.
58025	With this noise, I couldn't sleep a wink.
58029	This device made it possible to turn sea-water into fresh water easily.
58038	This vacuum cleaner makes a lot of noise.
58039	This magnificent cathedral dates back to the Middle Ages.
58041	I do not want to reject this claim.
58043	This institution came into being after the war.
58044	This organization cannot exist without you.
58047	If this organization is left as it is, it will soon go bankrupt; its recovery is as difficult as swapping horses while crossing a stream.
58049	This material never wears out.
58050	The last volume is missing from this set.
58051	The fifth volume of this set is missing.
58055	At the last office I went to I ran out of work after a couple of hours, which made the rest of the day rather boring.
58086	You seem to have made considerable progress since I saw you last.
58090	This ship is driven by steam.
58091	This ship is too big to pass through the canal.
58092	This ship is not fit for an ocean voyage.
58094	This boat goes through the jungle.
58095	This boat sails through the Strait of Gibraltar.
58096	What's the destination of this ship?
58104	This line marks your height.
58105	This diver's watch is a little too expensive.
58106	This stain won't come out.
58141	This river becomes shallow at that point.
58143	The current of this river is rapid.
58148	There is a bridge about one kilometer up this river.
58159	This technical journal is above me.
58171	Take this folding umbrella with you. It might come in handy.
58172	Can I cancel this ticket?
58181	Could you change the departure date for this ticket?
58183	Can I see the special exhibit with this ticket?
58187	Whose image is on this stamp?
58188	The red kills the whole pattern.
58189	The baby cannot use a spoon yet.
58195	Who is ultimately responsible for this?
58196	This soap will improve her complexion.
58205	This soap lathers up with water.
58218	Hunting game is forbidden in these tranquil woods.
58219	Hunting game is forbidden in this tranquil wilderness.
58221	Payment of this bill is due today.
58222	This work is beautifully finished.
58225	These products are superior to theirs.
58226	This product brought us a large margin.
58227	Please order this product by February 15, and we will be able to deliver it before March 15.
58228	This material is not suitable for a dress.
58231	This material stretches easily.
58233	This fabric stains easily.
58236	I want a suit made of this material.
58237	I'm going to make this material into a skirt.
58250	There is no room for further improvement in this system.
58265	The day will come when I cease to be on this earth.
58269	Everybody in this world has to cope with a lot of difficulties.
58279	During these years he wrote immortal poems.
58280	This figure is a mirror of the decrease in imports of crude oil.
58281	Add up this column of figures.
58283	This essay is about a piece of luggage.
58288	This water contains a little alcohol.
58289	This water is a little salty.
58291	This water has an ugly smell.
58300	I am halfway through this detective story.
58303	This library has a large collection of Chinese books.
58309	The illustration shows the deep interior.
58310	This chart illustrates the function of ozone layer.
58311	This diagram will illustrate what I mean.
58317	This figure is supposed to represent Marilyn Monroe, but I don't think it does her justice.
58323	He came as a witness to testify concerning that light.
58326	These people are anything but innocent.
58331	This gesture is familiar to young people.
58333	Destroy this temple.
58340	There is a dense growth of vines in this forest.
58345	This new medicine has a lasting effect.
58353	This new car will put other cars to shame.
58357	This new investment will multiply our profit.
58359	It is hoped that this new policy will create jobs on a large scale.
58360	You will save time if you adopt this new procedure.
58361	A feature of this new car is that if a drunk person is driving, the engine won't start.
58363	I am uncomfortable in these new shoes.
58367	With these new boots of mine, I hope to knock them dead.
58372	This food is unhealthy.
58373	This food will keep for a week in an airtight container.
58375	This meal is adequate for two.
58377	This food smells rotten.
58380	This food contains all the minerals without which our bodies would not function.
58383	This profession requires experience.
58385	I'd like to have this fabric dyed.
58388	The roots of the plant are greedy for water.
58392	This would enable us to compete more effectively with other agencies.
58394	These conditions amount to refusal.
58400	You should treat this information in the main body of the text, not in the notes.
58402	I guarantee that this information is correct.
58407	Smoking is forbidden in this area.
58410	In this case, translation is, in effect, impossible.
58414	Please allow me to say a few words on this occasion.
58420	Can you match this coat with something a little more colorful?
58421	Why don't you try this jacket on? It looks nice with your trousers.
58423	This jacket has the virtue of being easy to wash.
58430	What stuff is this jacket made of?
58435	This bond is null and void.
58439	It follows from this evidence that she is innocent.
58442	This portrait is nearly as large as life.
58443	My uncle wrote this letter of introduction.
58444	This chapter will focus on the concepts of geometry.
58445	This chapter will focus on the riddles of the planets.
58447	Is this the first time you've had this symptom?
58449	This promotion properly reflects the quality and diligence of your work.
58455	Please take this parcel to the post office.
58456	Will you mail this parcel for me?
58457	Please send this parcel by surface mail.
58461	I'd like to mail this package to Canada.
58463	This wheat is made into flour.
58467	It is hard to adapt this story for children.
58496	Endorse this check.
58499	Deposit this check in my checking account.
58503	This booklet is free of charge.
58504	This hut is in danger of falling down.
58506	The scholarship enabled him to study abroad.
58508	This product is well known by its advertisement on television.
58513	This weed killer does not harm human beings.
58517	These girls are more charming than the ones I met yesterday.
58533	The document clearly spells out the correct procedure for dealing with complaints.
58541	Don't go out in this heat with a bare head.
58548	She is saving money to go abroad.
58551	Fill out this registration card, please.
58555	This assignment is to be handed in on Monday.
58558	This gun has a range of 300 meters.
58560	I hope you can join us at these very important July DCA meetings and complement your stay by exploring some of the many affordable charms of Tokyo.
58561	We'll need a head hunting agency to find the right man for this executive position.
58562	Can you weigh this, please?
58565	This residential area is comfortable to live in.
58571	This weekly comes out once a week.
58572	This custom has become firmly established among the Japanese.
58574	This custom became extinct a long time ago.
58579	This custom is unique to America.
58581	We expect stormy days this fall.
58585	The province is rich in mineral resources.
58590	This species holds the record for long-distance migration.
58591	I'd rather die than yield to this sort of demand.
58593	This kind of blanket needs good airing.
58595	With this type of insurance, most policies don't come with a maturity refund.
58596	This kind of bomb is a serious menace to mankind.
58601	This kind of plant grows only in the tropical regions.
58604	Accidents of this kind often occur.
58605	Events of that type generally arouse suspicion.
58611	These insects are widely distributed.
58616	This kind of shoe is apt to slip on wet ground.
58617	A pair of leather gloves is a must when you work with these machines.
58618	I think this kind of custom is unique to Asian countries.
58620	Pollutants like this derive mainly from the combustion of fuel in car engines.
58621	This type of blouse is beginning to be dated.
58626	There's a lot of red tape involved in this procedure.
58632	I'd like to fax this to Japan.
58660	This letter is wrongly addressed.
58663	This letter is too long to have it translated at a reasonable price.
58667	Will you stamp this letter for me?
58668	This letter bears no signature.
58669	This letter bears a foreign stamp.
58670	There is nothing particularly interesting for me in there.
58673	This letter purports to be his resignation.
58677	This handmade Italian-made titanium bicycle is terribly light.
58686	This arrangement is only temporary.
58687	I'll be no party to this arrangement.
58688	There's a lot of money at stake in this transaction.
58698	This car must have had tough usage.
58716	This car is not at my disposal.
58727	This car is running less smoothly than it used to.
58733	This car is built to serve such purposes.
58735	This car is no better than junk.
58738	This car is very economical on gas.
58744	This car can carry a load of 4 tons.
58747	What is the fuel mileage of this car?
58758	The status of a doctor is very high in this community.
58759	I find it apt to cause misunderstanding that society confers such emotional privileges upon youth.
58761	This shrine is sacred to Jupiter.
58762	I want this photograph developed as soon as possible.
58767	I never see this photo without being reminded of my happy days in the countryside.
58786	This photograph reminds me of enjoyable times when I was a child.
58793	This drama consists of just two short scenes.
58794	This play has no humor in it.
58797	The result of this experiment leads to our presumption that element T determines the entire structure.
58799	It is of great significance in this experiment to accelerate the particle M in the horizontal direction.
58802	This berry is good to eat.
58807	All I could mumble in response was that when I was a man of fifty, my mother would lean out of the window when I left and remind me not to drive too fast.
58814	This turkey will serve five.
58815	This increase in unemployment is a consequence of the recession.
58817	This turkey tastes good.
58821	This dictionary puts a special emphasis on usage.
58822	This dictionary is handy in size.
58832	This dictionary is primarily intended for high school students.
58837	This dictionary is an abridged edition.
58852	This dictionary, of which the third volume is missing, cost me a hundred dollars.
58856	The revision of this dictionary took six years.
58857	There is plenty of room for improvement in this dictionary.
58866	In this dictionary the pronunciation comes right after the headword.
58883	This bike is awful; it's too heavy.
58886	If in this self-portrait I seem to be staring at you, I'm not.
58889	This remedy will do you good overnight.
58895	I will see you on next Tuesday, that is to say, the 10th of September.
58907	This watch is a real bargain.
58908	This watch is waterproof.
58915	This clock is electric.
58917	I guarantee this watch to keep perfect time.
58918	This clock is accurate.
58921	The watch keeps accurate time.
58927	This watch is shock-proof.
58943	This watch is as expensive a gift as that bracelet.
58945	This clock strikes the quarter hour.
58948	They guarantee this clock for a year.
58950	Snowing at this time of the year is unusual.
58954	This is the time he normally arrives.
58964	This fact is all but unknown to them.
58965	This fact bears witness to his innocence.
58966	This fact is of little consequence.
58967	The fact is apparent to the most casual observer.
58969	This fact accounts for his ignorance.
58984	This event was good publicity for the company.
58985	This incident led the movement to collapse.
59010	We cannot praise him highly enough for this.
59014	The implications of this did not at first sink in.
59017	This toothbrush is not used by my mother.
59018	Is this tooth sensitive to cold foods?
59019	This tooth is decayed.
59024	How boring this game is!
59031	This attempt resulted in failure.
59032	This attempt has been less than a complete success.
59038	Commit this poem to memory.
59039	How do you interpret this poem?
59042	This poem was originally written in French.
59044	This poem calls for great insight from the reader.
59049	This poem reads like a piece of prose.
59052	I need a pair of scissors to cut this paper.
59053	The paper is too big for the envelope.
59057	This paper does not absorb ink.
59062	This paper should be adequate for your purpose.
59063	This thread tangles easily.
59064	My friend here is not only a pianist, but also a composer.
59065	Littering in this facility is subject to a maximum fine of $500.
59067	This ring is too big to wear on my finger.
59076	The mayor of this city was blamed for turning a deaf ear to the people's requests.
59082	This puppy is crying because it misses its mother.
59083	I'm angry at the neglect of these children.
59088	It's not a pig; it's a monkey.
59089	This child is as gentle as a lamb today.
59091	This child has grown up normally.
59092	This boy's intelligence is above average.
59108	This job makes tremendous claims on our emotional strength.
59119	This work calls for special skill.
59125	This job calls for skill.
59135	This work calls for a high degree of skill.
59144	I can't make heads or tails of this assignment.
59148	This job is not for every person in the battery.
59149	This job is not for any person in the battery.
59161	Ability to operate a computer is critical for this job.
59162	I don't get enough challenge in this job.
59169	I intend to take a month's vacation on completion of this work.
59172	This job is killing me.
59173	This device is actuated by a switch.
59185	In all likelihood, you will pass the entrance exam if you use this textbook.
59186	This reference is valuable for my research.
59187	This reference book is of benefit to you all.
59191	These dishes don't retain heat very well.
59192	The three organizations are the International Monetary Fund, the International Bank for Reconstruction and Development, and the General Agreement on Tariffs and Trade.
59200	This magazine is widely read.
59203	The editor and publisher of this magazine was criticized by some readers.
59207	According to this magazine, my favorite actress will marry a jazz musician next spring.
59215	This work is beyond my grasp.
59216	This work is an improvement on your last.
59217	The threats to this strategy are numerous.
59218	I'd like you to pick up the pace a little on this job.
59224	When the Englishman heard this last question, he could not believe his ears.
59228	I am gardening these days just to kill time.
59236	This antique brazier no longer has any real utility.
59238	This blackboard is not black, but green.
59241	This national treasure can be seen by the public only once a year.
59242	This country was subject to a neighboring country.
59245	This county is poor in natural resources.
59247	This country is rich in coal.
59256	People in this country make it a habit to bow when they meet.
59258	The population of the country is roughly estimated at 50,000,000.
59261	I am uneasy about the future of this country.
59266	Several universities in this country enjoy great prestige.
59268	My faith in this country was never shaken.
59273	Foreign tourists in this country are numerous.
59282	In this country there are only few examples that ideology and religion are helpful in character building for people.
59283	For too long society has placed sole emphasis on children's test results, to the detriment of social discipline.
59284	Money lending is a profitable business in this country.
59286	Every fifth person has a car in this country.
59287	It is unlikely that this indictment will lead to his deportation.
59288	There are no fewer than a dozen bedrooms in this mansion.
59293	This steel is stainless.
59295	Please give us a call now if you want to participate in the workshop.
59296	This course will help you master correct pronunciation.
59297	This course teaches basic skills in first aid.
59298	This aircraft company deals with freight only.
59300	I assume that this idea will work well.
59301	I intend to hammer this idea into the students' heads.
59302	I have to oppose this idea.
59305	These structures would rarely, if ever, occur in spoken English.
59306	We encounter similar difficulties when we substitute rectangles for triangles in this configuration.
59307	That's an interesting ad.
59308	This factory's productive capacity is 250 cars a week.
59312	They are manufacturing TV sets in this factory.
59322	This park is a paradise for children.
59323	This park used to be a hunting ground for a noble family.
59324	This park lends itself to recreation.
59332	Can we roller-skate in this park?
59333	We want to break off this negotiation.
59334	What's the name of this intersection?
59335	This symphony is a real masterpiece.
59336	Can you clearly define this word?
59339	This word is not in current use.
59345	The accent of this word is on the second syllable.
59363	A mysterious legend has been handed down about this lake.
59365	It is safe to skate on this lake.
59370	This antique clock is worth one thousand dollars.
59378	This old building isn't worth fixing up. It would be better to tear it down.
59386	This proverb is worth remembering.
59391	This word does not translate well.
59393	The word came to be used for all small heavenly bodies revolving about larger ones.
59394	Please tell me how to pronounce this word.
59396	We can conclude that this phenomenon is not related to either pollutant.
59397	There is not a physical explanation for this phenomenon yet.
59399	I'd better rewrite this paper.
59400	This microscope magnifies objects by 100 times.
59404	Where can I find an outlet for all my anger?
59405	This guard is very strong.
59408	This offer expires on August 15, 1999.
59409	This silk feels smooth.
59410	I hope this expense report contains all the relevant business expenses because I'm not paying a cent more after this.
59411	This laboratory is where we study every day.
59412	This study compares the immigration policies of various nations.
59413	In the early part of my study, I allude to work that had already been done on the psychology of crowd-control.
59424	This dog is conditioned to bark at strangers.
59429	The dog has a keen scent.
59436	I want this building for a garage.
59440	The structure is deficient in harmony.
59443	This building should be kept as a national heritage.
59444	This building is near completion.
59448	It is necessary to obtain the sanction of the authorities to enter this building.
59453	Get the rubbish out of the building.
59460	I would like to know how you will proceed in this matter.
59462	We would appreciate it if you grant us this concession.
59471	His interpretation of this matter is too one-sided.
59475	I apologize that I'm not able to give a better reference to this work.
59481	We oppose the government on this matter.
59489	I want to remain anonymous in this.
59490	Secrecy is of the essence in this matter.
59494	This result means, contrary to prior expectations, that the number of variables does not affect the processing speed.
59499	This decision will reflect on his future career.
59503	If it were not for this defect, I should hire him at once.
59509	The title of this play is "Othello".
59511	This chicken is fried well.
59515	Are you going to let this fried chicken go begging?
59516	Something is wrong with this calculator.
59526	This plan will bankrupt the economy of our town.
59533	This project will involve 50 trained staff members.
59534	The main feature of this scheme is still ambiguous.
59536	What is the central aim of this plan?
59539	Do you have any objection to this plan?
59541	There's much room for improvement in this project.
59543	They had good flashes of inspiration about this plan.
59545	Keep mum about this plan.
59547	Her help is vital to the success of this plan.
59553	This scenery carries me back to my old native town.
59563	This type of mobile phone sells well.
59569	Where is the mate to this sock?
59570	There's a hole in this sock.
59600	This airport is easily accessible by bus.
59602	There is a threat of rain in the dark sky.
59604	The pain is killing me.
59606	How is this phrase to be interpreted?
59607	What is the meaning of this phrase?
59608	You can omit the preposition in this phrase.
59609	This silverware set has been in my family for generations.
59610	This metal burnishes well.
59611	This metal is free of rust.
59612	This metal is comparable to iron in strength.
59613	This metal is called zinc.
59624	There are no food stores in the immediate area.
59631	There is a military base near here.
59634	Is there a mall near here?
59637	We have no other alternative but to swap horses midstream and inject a fresh atmosphere and new ideas into our organization.
59639	I remember hearing this tune before.
59641	This tune is quite familiar to us all.
59645	This extraordinary increase is explained by the speedy economic unification which took place during the same period.
59646	What's all this fuss about?
59648	Heavy posts are needed to sustain this bridge.
59653	This bridge will not endure long.
59659	This bridge looks secure.
59666	There is a water mill above the bridge.
59676	Whose is this textbook?
59682	This terrible monster was the Sphinx.
59683	Note that the impetus for change has undergone a series of transformations in this community.
59685	In this game, players were not allowed to kick the ball.
59691	This fish is unfit to eat.
59693	This fish is bony and it is not easy to bone it.
59695	This fish is inexpensive but nourishing.
59702	The butcher who sold me this beef is always friendly.
59703	This beef is tender.
59704	This beef is very nice and tender.
59710	This palace was built for the rich king.
59711	This blotting paper absorbs ink well.
59712	This hill commands a fine view of the bay.
59717	This coffee shop is cozy.
59718	The retro feel of this cafe is a hit with young people.
59719	We would often have a chat in this coffee shop.
59720	Any doubts about the validity of this argument are promptly forgotten once we see the data.
59721	Basic to the argument is the assumption that the rules in question are present in the language.
59723	What is significant in this argument is that his theory can identify those phenomena.
59724	I think that he is in the right in this dispute.
59726	This measure is in accord with our policy.
59728	You must be superior to me in this skill.
59732	This monument is dedicated to the soldiers who gave their lives to their country.
59733	This monument is in memory of a great statesman.
59734	This monument was erected in February, 1985.
59735	Is it possible to reprint this article?
59738	The author of this article is a famous critic.
59739	This article contains tips for those who are eager to increase their vocabulary.
59740	Check up on the accuracy of this article.
59741	I don't know what this symbol stands for.
59744	Anyone who breaks this rule is liable to severe punishment.
59768	This rule allows no exception.
59776	In this season we often suffer from an excess of rain.
59791	This machine is driven by a small electric motor.
59792	This machine is driven by a small motor.
59810	How do you operate this machine?
59814	This machine can print sixty pages a minute.
59825	This machine doesn't have a safety device.
59828	I'll demonstrate how this machine works.
59829	It is doubtful whether this machine works well or not.
59833	I'd like to take advantage of this opportunity to thank you all for your cooperation.
59834	I'm so grateful to you for this opportunity.
59839	On this occasion, we should drink a toast.
59854	You can adjust this desk to the height of any child.
59871	May happiness and joy come to you as you celebrate this joyous day.
59873	This scheme is clumsy production wise.
59877	Please state your opinion with relation to this project.
59878	I want you to search high and low for a writer who's just right for this project. Leave no stone unturned.
59884	It is the behavior of the control group that is important in this connection.
59885	Let us consider in this connection the influence of Western ideologies on Korean literature.
59890	In order to fix this mistake we'll have to tear out this seam.
59894	The other day he bought a wallet made of kangaroo leather for me.
59900	I went to the dentist recently and he did a cast of my teeth and took an X-ray, just in case. It sounds like a good business to be in.
59901	I got your fax the other day.
59902	The other day I noticed I was driving around with the parking brake on. It's a wonder the car could even move.
59908	This tradition is followed in most households.
59912	This generous offer may be a mere pose.
59921	This bag looks as tough as the one you have.
59923	This frame shows the painting to good advantage.
59927	This school has no heating.
59929	Discipline is rather mild at this school.
59935	Any student of this school must learn one more foreign language besides English.
59937	Only 16 percent of the teachers of this school are female.
59938	The curriculum of this school is wide and shallow.
59940	This school has several foreigners on the roll.
59942	Talented students come from far and wide to attend this school.
59943	There used to be a bake-shop on this corner.
59952	These cough lozenges taste bitter but they will do you much good.
59964	This picture always reminds me of my hometown.
59978	The picture was painted by a famous painter.
59984	This flashlight is getting dim.
59992	This corporation is well known for its communication equipment.
60005	Manual labor is necessary in this company.
60006	Chances of promotion are slim in this firm.
60011	Do you know his status in the company?
60018	This society has a large membership.
60019	This association shall be called the E.S.S.
60020	What is the chief aim of this society?
60022	Kindly address yourself to the chairman, not directly to other representatives at this meeting.
60023	The image quality is really bad - the resolution is so low.
60027	Now that I have finished this assignment I want to go to sleep, but I have to go to school.
60028	This subject is not within the scope of our study.
60035	I'd like to send this package to Japan.
60039	Could you put these bags in the trunk?
60048	Can you arrange these flowers for me?
60052	This flower has a scent all its own.
60058	This flower gives off a strong fragrance.
60064	This flower is called a lily in English.
60083	It is dangerous to bathe in this river.
60087	This is an opera in five acts.
60088	This opera has three acts.
60093	This song reminds me of my junior high school days.
60094	This song reminds me of my hometown.
60113	This song is No. 1 on the hit chart.
60121	This fruit isn't ripe enough to pick yet.
60122	How delicious this fruit is!
60123	This basket of fruits is a slight acknowledgement of your kindness.
60127	Everyone knows that this chemical is harmful to man.
60129	How many people are there in this household?
60130	This furniture is superior beyond comparison.
60131	This house is conveniently situated but the trouble is that it is too small for my large family.
60134	This house has a solid foundation.
60170	Who is the owner of this house?
60174	I feel a strong attachment to this house.
60180	This summer I went to Nikko, and stayed overnight.
60188	We have had a lot of thunder this summer.
60196	I am going to try to get a good tan.
60200	When I visited my hometown this summer, I found the city different from what it had been ten years ago.
60205	Delivery is not included in the price.
60206	With this price, your product would not be competitive in the Japanese market.
60209	This chemical agent is used to make paper white.
60210	This chemical will prevent germs from breeding.
60212	This music suits my present mood.
60217	These hot springs possess properties for healing wounds.
60219	There is a leak in the roof.
60221	This cross street is busy with pedestrian traffic.
60222	We must select one from among these applicants.
60223	We must get rid of this foul garbage right away.
60228	This chimney has begun to draw badly.
60229	This chimney is made of brick.
60232	This liquid can be resolved into three elements.
60240	This movie has won great popularity.
60246	This is a movie which combines education with entertainment.
60250	This film is indeed an enduring masterpiece.
60258	This movement has not yet achieved all its goals, but it has already had considerable impact in many areas of male-female relations.
60273	Some of the ingredients in this beverage are harmful, especially if you are pregnant.
60274	This caterpillar will become a beautiful butterfly.
60277	The probability of this chain of events is one in two million flights - about once every two months at current levels of air traffic.
60279	With this one exception, it is quite wrong to suppose that a simple culture will also have a simple language.
60288	This stool needs to be repaired.
60292	This remark is not applicable to you.
60294	I'm just going to leave it up to him to figure out how to clean up this mess.
60295	Let's get this proposal down in black and white before we submit it to the boss.
60299	This bad weather will affect the crops.
60301	This bad practice will gradually die out.
60306	These straw mats, called "tatami" in Japanese, are no longer made by hand.
60307	This is a smooth wine which goes down easy.
60310	This wine is inferior to that one in flavor.
60311	This wine is superior to that one in scent.
60319	Could you tell me how to operate this word processor?
60322	The movements of this robot are awkward.
60326	This rope is 200 yen a meter.
60340	The curry at this restaurant is good.
60356	This ribbon is a present for you.
60358	This lamp sends out a powerful beam.
60359	This label sticks easily.
60368	This camel is so tame that anyone can ride it.
60369	This lighter won't catch.
60370	This lion is very tame.
60374	This yogurt tastes strange.
60378	The reasons for this neglect are not hard to discover.
60381	When we think this way, many problems arise.
60382	This inefficiency is a result of the animal's large body and massive legs and feet, which contribute a sideways motion to its walk.
60386	Thus, he lost all the money.
60396	This is how Scott and his men arrived at the South Pole.
60397	Thus the matter was settled to the immense relief of everyone.
60398	Thus, the tyrant succeeded in conquering the kingdom.
60401	In this way they are too tired to be frightening.
60408	The art of making wooden bowls like these has died out.
60413	I can't put up with an insult like this.
60414	Such an offence is punished by a fine and/or imprisonment.
60416	Such a lifestyle appears rather uninteresting to Americans.
60418	In such cases, adults should not scold them instantly, but be patient with them, considering their mental growth.
60419	Until such difficulties are ironed out completely, there is always a chance of fighting breaking out at the slightest provocation.
60425	I assure you that an error like this will never happen again.
60426	I'll do my best to ensure that such mistakes don't occur in the future.
60428	It may be advantageous to me to proceed in this way.
60430	These slums are a disgrace to the city.
60432	These things are much better spoken about face to face so that we can draw diagrams and demonstrate timings on logic analyzers and oscilloscopes where necessary.
60433	We must prevent this type of incident from recurring.
60435	I dislike living in such a noisy place.
60436	This is because they are trying to prove they are somewhat independent.
60438	The cradle is as brand new as the born babe lying in it.
60439	This behavior is energy-efficient in an environment where calories can be hard to come by.
60441	Is there a supermarket in this mall?
60443	This melon will be good to eat tomorrow.
60444	This melon sounds hollow. Maybe that's why it was so cheap.
60445	This melody reminds me of my school days.
60446	This melody is familiar to many Japanese.
60448	This rare stamp is hard to come by.
60450	Can you please confirm the receipt of this note?
60460	This mystery has a plot twist that's completely novel.
60463	The purpose of the meeting is to make a plan for a new product prior to the Product Development Meeting in January.
60464	This is a bruising information war. At this rate we'll never come out on top. We've got to replace our CIO.
60466	I'm looking for a lipstick to go with this nail polish.
60467	This damp match won't light.
60469	His utter failure at the last peace conference has taught him to arm himself to the teeth with new tricks and tactics.
60476	This hotel is conveniently located in terms of public transportation.
60477	This hotel has a magnificent view of the sea.
60483	This hotel is relatively expensive for this town.
60493	This hotel has a gym and a swimming pool.
60500	These potato chips are good enough to make you want more.
60513	This hall holds a maximum of 1,000 people.
60525	Let's hope this boat engine doesn't give up the ghost when we're halfway to Hawaii.
60526	This is superior beyond comparison.
60547	This bed looks solid.
60550	Copy this page in your notebook.
60552	Here's an illustration at the top of this page.
60554	You mustn't format this floppy disk.
60555	Your role will be to direct this project to its conclusion.
60557	This project grew out of a sketch I made on a napkin at a party last year.
60563	This bracelet is more expensive than that one.
60565	I wonder what this phrase means.
60567	This plan is acceptable to all.
60571	This blouse is cotton.
60574	The handle of this pan is easy to hold.
60575	This fried egg tastes like a sheet of rubber.
60581	Please help me take this lid off.
60582	This lid is so tight I can't open it.
60583	This lid belongs with that jar.
60589	Please develop and print this film.
60591	Could you convert this file into a Windows 95 compatible file and re-send it?
60592	Help me with this file cabinet.
60593	Please delete this file.
60599	This building was laid out by a famous architect.
60603	This string is strong.
60605	This plastic garbage bag is free of hazardous chemicals.
60606	I'll bid farewell to this stinking school.
60609	This video is magnificent!
60612	The vitamin pill contains abundant nutrition.
60614	How long is this visa valid?
60616	Hey, this pizza isn't bad. Not bad at all.
60621	This beer contains a high proportion of alcohol.
60622	This beach is a paradise for surfers.
60623	Since this heater seems to be out of order, I'll have him repair it.
60624	This heater burns gas.
60628	This leaflet contains necessary information.
60630	This bread is fresh from the oven.
60634	Whose handbag is this?
60636	This handkerchief didn't wash clean.
60637	This handkerchief is made of paper.
60638	How much is this handkerchief?
60639	Blow your nose with this handkerchief.
60640	This parade descends from an ancient rite.
60645	The petals of this rose are very tender.
60651	May I use this bat?
60653	This bag is made of leather.
60655	This bag is both good and inexpensive.
60660	Does this backpack belong to him?
60662	This bag is 4 kilograms overweight.
60667	This butter is domestic, but it is in no way inferior to foreign butter.
60671	This puzzle will be completed by tomorrow.
60672	This puzzle has 500 pieces.
60673	This passport is valid for five years.
60686	Is this the bus for Park Ridge?
60704	These pajamas absorb sweat well.
60705	Hold this ladder steady.
60706	Please hold this ladder steady.
60707	Is this ladder strong enough to bear my weight?
60708	These scissors don't cut well.
60709	These scissors cut well.
60713	You can weigh your baggage in this balance.
60714	This bar is a popular student hangout.
60715	I want to send this postcard to Japan.
60716	The owner of this bar never sells liquor on credit.
60717	This party is an intimate gathering.
60720	How long may I borrow this notebook?
60721	This sticky liquid can be substituted for glue.
60722	This necklace is so beautiful that I'd like to buy it for my wife.
60741	This nude poster appeals visually to the young.
60747	What was her reaction to the news?
60748	What was his reaction to this news?
60750	Can you answer this riddle?
60751	Can you guess this riddle?
60753	This pear smells nice.
60754	Lend me a knife with which to peel this pear.
60755	Social unrest may come about as a result of this long recession.
60762	This knife is just good for slicing a loaf.
60767	Does anyone claim this knife?
60772	This dress may look funny, but I like it.
60786	This drama is missing something. All it is is a simple cautionary tale with no real depth.
60793	Prices are stable these days.
60796	I've had a vague uneasiness.
60810	There is a mailbox somewhere along this street.
60811	We have to win seven times in a row to win this tournament.
60813	There is a one-year guarantee on this toaster.
60830	I bought this TV set at a bargain sale.
60832	This TV set has a two year guarantee.
60843	This design resembles his earlier work.
60844	This design doesn't suit my taste.
60845	This design shows Chinese influence.
60847	This text is aimed at beginners.
60849	The purpose of this text is to deepen the understanding of black culture.
60851	This theme should be treated in more detail.
60852	It has been shown in most studies on this subject that intervention of the legislature had adverse effects.
60862	This table is made of good oak.
60867	This table is at an angle.
60868	This table is a priceless antique.
60871	This table is shaky. Make it stay firm.
60877	This tablecloth measures 5 feet by 3 feet.
60881	Could I get you to update this data for me?
